ID,wav,semantics,transcript
4182,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:23:56_2,[{'type': 'cardinal'| 'filler': 'twenty'}| {'type': 'date'| 'filler': 'ten january'}| {'type': 'date'| 'filler': 'twenty four december'}| {'type': 'gpe'| 'filler': 'russian federation'}| {'type': 'cardinal'| 'filler': 'seventy one'}| {'type': 'cardinal'| 'filler': 'over. two five million'}],his supporters collected over. two five million signatures in seventy one regions of the russian federation between twenty four december and ten january the only time really open to them including getting notaries to check them and the electoral commission has declared twenty of them invalid.
4183,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:23:56_1,[{'type': 'org'| 'filler': 'yabloko'}| {'type': 'person'| 'filler': 'grigory yavlinsky'}| {'type': 'org'| 'filler': 'central electoral commission'}| {'type': 'person'| 'filler': 'konkin'}],e. konkin who is the secretary of the central electoral commission. this is the commission which has rejected the approach by grigory yavlinsky of the yabloko to be a candidate for the presidency.
4184,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:23:56_3,[{'type': 'gpe'| 'filler': 'moscow'}],the party is now being investigated by the public prosecutor of moscow who is asking where the server of its website is located.
4185,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_17,[{'type': 'gpe'| 'filler': 'syria'}],recently differences have emerged about how to deal with the growing crisis in syria.
4186,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_26,[{'type': 'gpe'| 'filler': 'moldova'}| {'type': 'gpe'| 'filler': 'georgia'}| {'type': 'gpe'| 'filler': 'russia'}],the important cooperation however difficult with russia over georgia and moldova which are both engaged in efforts to resolve protracted conflicts.
4187,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_4,[{'type': 'date'| 'filler': 'december'}],some limited political reforms have been launched and yet the protests that began in december we see are set to continue.
4188,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_2,[{'type': 'person'| 'filler': 'medvedev'}| {'type': 'person'| 'filler': 'medvedev'}| {'type': 'org'| 'filler': 'duma'}| {'type': 'date'| 'filler': 'thirteen december two thousand and eleven'}| {'type': 'gpe'| 'filler': 'strasbourg'}| {'type': 'gpe'| 'filler': 'russia'}],honourable members will recall that we debated russia in our strasbourg session on thirteen december two thousand and eleven and the concerns that were raised in this house about the duma elections were raised with president medvedev at our summit that followed shortly afterwards. you will recall that those concerns focused in particular on the exclusion of parties from the elections. president medvedev talked to us about those concerns and explained that a necessary political evolution was taking place.
4189,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_19,[{'type': 'norp'| 'filler': 'syrian'}| {'type': 'person'| 'filler': 'lavrov'}| {'type': 'gpe'| 'filler': 'russia'}| {'type': 'org'| 'filler': 'security council'}| {'type': 'gpe'| 'filler': 'libya'}| {'type': 'gpe'| 'filler': 'russia'}],it is true that russia disagreed with the international community's approach to libya and said that the action taken went beyond the mandate given by the security council i have discussed this with the foreign minister of russia mr lavrov several times but it is also clear that we cannot let the syrian people pay the price for past disagreements.
4190,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_24,[{'type': 'date'| 'filler': 'this year'}| {'type': 'gpe'| 'filler': 'iran'}],iran is of particular concern this year.
4191,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_0,[],mr president when societies change political systems need to change too.
4192,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_8,[],there is a growing group of people calling for real participation for more decisive measures to rein in corruption and impunity and for more breathing space for democratic processes.
4193,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_31,[{'type': 'ordinal'| 'filler': 'third'}| {'type': 'gpe'| 'filler': 'russia'}| {'type': 'gpe'| 'filler': 'russia'}| {'type': 'gpe'| 'filler': 'eu'}],the eu is russia's most important trading partner and russia is our third largest trading partner.
4194,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_15,[{'type': 'date'| 'filler': 'next month'}| {'type': 'org'| 'filler': 'osce'}| {'type': 'norp'| 'filler': 'russian'}],the russian leadership should now act swiftly on the problems identified by the osce and do its utmost in the short time left to hold free and fair presidential elections next month.
4195,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_37,[{'type': 'gpe'| 'filler': 'russia'}],we are well prepared to support and encourage a domestic political process in russia that aims to develop its democratic institutions and the rule of law as well as a modern economy and a vibrant civil society whose human rights are respected and whose aspirations for a more open and dynamic society are matched by the reforms undertaken by its government.
4196,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_9,[],they are ready to express these opinions peacefully.
4197,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_30,[],we share close historical cultural social and economic ties.
4198,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_36,[{'type': 'gpe'| 'filler': 'russia'}],we will continue our support for modernising both russia's economic basis and the foundations for a dynamic society oriented towards the future.
4199,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_25,[{'type': 'gpe'| 'filler': 'russia'}],as already discussed the lack of progress in the talks has left us with no choice but to adopt our new round of sanctions and i have discussed in this house this evening the purpose of those sanctions and how important it is that we work closely with the e thirty three and of course in that context with russia. let me mention as well in the context of our discussions on difficult issues
4200,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_1,[],more often than not making these changes is less risky and uncertain than not making them.
4201,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_27,[{'type': 'gpe'| 'filler': 'russia'}],as these examples show we work intensively with russia on international issues albeit not without difficulty but there is often a desire to find common ground and enable the international community to respond.
4202,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_5,[],the movement has grown.
4203,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_21,[{'type': 'gpe'| 'filler': 'syria'}| {'type': 'gpe'| 'filler': 'russia'}| {'type': 'date'| 'filler': 'one thousand nine hundred and seventy three'}],one thousand nine hundred and seventy three as a permanent member of the security council russia needs to take its responsibilities for international peace and security seriously. old alliances may matter but the fate of the people of syria matters much more.
4204,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_3,[],he said this was due to improved living standards a more active civil society and the development of social media and he emphasised that the government was drawing lessons.
4205,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_18,[{'type': 'org'| 'filler': 'arab league'}| {'type': 'org'| 'filler': 'security council'}| {'type': 'gpe'| 'filler': 'russia'}| {'type': 'gpe'| 'filler': 'syria'}| {'type': 'cardinal'| 'filler': 'thousands'}],with thousands of people killed and violence escalating across syria we strongly urge russia to join the international consensus and allow the security council to act on the basis of the arab league proposals and the joint draft resolution.
4206,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_10,[{'type': 'org'| 'filler': 'osce'}],nevertheless they want to see real change; and osce observers have raised real issues about registration about access to electronic media and about the lack of separation between state and governing party. we are moving forward to engage in dialogue with the protestors and of course the opposition.
4207,fine-tune/20120201-0900-PLENARY-12-en_20120201-19:32:43_34,[],the launch of the common steps towards visa free travel opens the prospect of visas being abolished and there was consensus at the summit that we should reinvigorate negotiations on a new agreement.
4208,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_2,[{'type': 'norp'| 'filler': 'russian'}],we have seen that the russian leadership at least in theory has acknowledged the need for change.
4209,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_3,[],as i said at the beginning of my contribution we know it is the least risky option if i can put it like that.
4210,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_4,[],there is a lot of work and many reforms ahead.
4211,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_5,[],the different concerns that have been expressed in the house are enormously significant.
4212,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_8,[],i want to comment on some of the specific issues that have been raised.
4213,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_13,[{'type': 'gpe'| 'filler': 'russia'}| {'type': 'org'| 'filler': 'duma'}| {'type': 'org'| 'filler': 'central election committee'}],we understand that the president of the central election committee is going to have to explain himself in the duma and there are questions there which we need to come back to and which we will continue to raise with russia.
4214,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_15,[{'type': 'date'| 'filler': 'the last couple of days'}| {'type': 'date'| 'filler': 'today'}| {'type': 'gpe'| 'filler': 'moscow'}| {'type': 'person'| 'filler': 'helga schmidt'}],helga schmidt whom i mentioned earlier was in moscow until today and has been meeting with them on my behalf over the last couple of days.
4215,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_18,[{'type': 'gpe'| 'filler': 'russia'}| {'type': 'gpe'| 'filler': 'eu'}],it depends greatly on the eu market and that is extremely important in our relationship with russia. i agree that opinion is shifting and that the new president will need to think about how he governs differently.
4216,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_20,[{'type': 'gpe'| 'filler': 'russia'}| {'type': 'gpe'| 'filler': 'russia'}],a number of you described your visits to russia and talks with individuals about how things are beginning to change. the policy that we are trying to develop is a good one but it requires us to look at russia from a bilateral set of relationships as international partners on many things and at the responsibilities that we
4217,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_21,[],have together in the international community.
4218,fine-tune/20120201-0900-PLENARY-12-en_20120201-20:26:32_22,[{'type': 'org'| 'filler': 'parliament'}| {'type': 'norp'| 'filler': 'russian'}],russian civil society is very important but i would say to those who have raised this issue that the relationship between this parliament and civil society is also extremely valuable.
