ID,wav,semantics,transcript
1994,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_0,[{'type': 'norp'| 'filler': 'christians'}| {'type': 'gpe'| 'filler': 'uk'}],mr president throughout the uk and in many other countries throughout the west many christians have been denied the right to wear a simple expression of their faith such as a crucifix in public life. the right to hold and express faith is a fundamental human right which must be protected and defended equally.
1995,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_1,[{'type': 'norp'| 'filler': 'judaeo christian'}| {'type': 'gpe'| 'filler': 'uk'}],the uk was founded on a judaeo christian culture and whilst we respect and appreciate the contribution of all this must be respected.
1996,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_2,[{'type': 'loc'| 'filler': 'the west'}| {'type': 'norp'| 'filler': 'christians'}],but the trials and tribulations of christians in many countries throughout the west pale in comparison to what many must face on a daily basis throughout other parts of the world.
1997,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_3,[{'type': 'org'| 'filler': 'islamic state'}| {'type': 'norp'| 'filler': 'shia'}| {'type': 'norp'| 'filler': 'christians'}],the persecution of christians shia and other religions and ethnic minorities during the rise of the islamic state was well publicised.
1998,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_5,[{'type': 'org'| 'filler': 'islamic state'}],as the terror of islamic state rule is rolled back we must ensure that the seeds of future conflict and societal discontent are averted and reprisal attacks are not carried out.
1999,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_6,[],this may not be an easy task but the cycle of shifting persecution as power changes hands must be broken.
2000,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_7,[{'type': 'norp'| 'filler': 'christians'}],as these countries are rebuilt the place of christians and their rights must be protected.
2001,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_8,[{'type': 'gpe'| 'filler': 'iran'}| {'type': 'gpe'| 'filler': 'saudi arabia'}| {'type': 'event'| 'filler': 'shia sunni war'}| {'type': 'gpe'| 'filler': 'lebanon'}| {'type': 'person'| 'filler': 'hariri'}],the recent political instability caused by the sudden resignation of hariri as prime minister of lebanon is a sharp warning that the shia sunni war propagated by saudi arabia and iran could be spreading into the country and we must ensure that minorities are not marginalised in any political fallout from the future developments in this country.
2002,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_9,[{'type': 'loc'| 'filler': 'middle east'}| {'type': 'norp'| 'filler': 'christianity'}],christianity is an ancient religion with firm roots in the middle east.
2003,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:05:20_11,[{'type': 'loc'| 'filler': 'middle east'}],if the countries of the middle east are ever to get past this cycle of religious persecution they must develop a more inclusive model of national identity that extends beyond religion and is fully inclusive and respectful of all minorities who deserve to practise their faith free from persecution and in many cases
2004,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:36:06_2,[{'type': 'norp'| 'filler': 'christianity'}| {'type': 'org'| 'filler': 'house'}],and this house is passionate about those rights. but when it comes to those who share the faith of our founding fathers many times we do not do too much and this is a sign we are abandoning christianity we turn a deaf ear and remain silent.
2005,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:36:06_4,[],we will not forsake our biblical roots and we remain committed to those who are suffering because of their faith in christ. i implore you.
2006,fine-tune/20171113-0900-PLENARY-15-en_20171113-20:11:14_1,[{'type': 'norp'| 'filler': 'muslims'}| {'type': 'norp'| 'filler': 'christians'}| {'type': 'norp'| 'filler': 'muslim'}| {'type': 'norp'| 'filler': 'muslims'}| {'type': 'gpe'| 'filler': 'morocco'}| {'type': 'norp'| 'filler': 'christians'}],of christians in morocco. would you say madam that he is a fine example to muslims throughout the world and that this is the sort of leadership that we should see in the muslim world protection of christians by muslims?
2007,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_6,[],of expression and the freedom to exercise political rights.
2008,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_8,[{'type': 'gpe'| 'filler': 'venezuela'}],we are conscious of these facts and we are closely following the political situation in venezuela.
2009,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_4,[{'type': 'norp'| 'filler': 'peruvian'}| {'type': 'person'| 'filler': 'manuel rosales'}],the commission believes that the request for asylum made by manuel rosales and its acceptance by the peruvian government is a bilateral case and that it is not for the commission to pronounce itself on the merits of this request.
2010,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_2,[{'type': 'gpe'| 'filler': 'venezuela'}| {'type': 'gpe'| 'filler': 'peru'}],he was granted political asylum in peru after being charged with corruption in venezuela.
2011,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_12,[{'type': 'gpe'| 'filler': 'venezuela'}| {'type': 'org'| 'filler': 'parliament'}| {'type': 'cardinal'| 'filler': 'twenty three'}],twenty three i wish to assure parliament that the commission will continue to follow developments in venezuela closely.
2012,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_10,[{'type': 'law'| 'filler': 'american convention on human rights'}| {'type': 'gpe'| 'filler': 'venezuela'}| {'type': 'gpe'| 'filler': 'venezuela'}],we hope that the democratic institutions of venezuela will respect the rule of law and preserve democracy in the country whilst complying with the obligation arising from the international agreements signed and ratified by venezuela including the american convention on human rights
2013,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_11,[],and specifically the provisions on political rights set out in article.
2014,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_13,[{'type': 'gpe'| 'filler': 'venezuela'}],the commission's commitment to supporting and strengthening democracy and the protection and promotion of human rights and fundamental freedoms will continue to be reflected in our cooperation policies and relations with venezuela.
2015,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_5,[{'type': 'norp'| 'filler': 'venezuelan'}| {'type': 'gpe'| 'filler': 'venezuela'}],we are aware that recently the judicial institutions have opened some judicial processes against opposition leaders in venezuela. we know that some sectors of venezuelan society have criticised the proliferation of measures which they consider adversely affect the right to freedom
2016,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_3,[{'type': 'person'| 'filler': 'rosales'}],the commission has taken note of the explanation provided by the president of rosales' party according to which he has gone into hiding for his own protection.
2017,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:03:03_9,[{'type': 'gpe'| 'filler': 'european union'}],i would like to underline the importance that the european union attaches to freedom of expression and opinion a fundamental human right and a cornerstone of democracy and the rule of law.
2018,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:00:31_3,[{'type': 'norp'| 'filler': 'europeans'}| {'type': 'person'| 'filler': 'winston churchill'}| {'type': 'person'| 'filler': 'ted heath'}| {'type': 'person'| 'filler': 'chris patton'}| {'type': 'person'| 'filler': 'arthur cockfield'}| {'type': 'person'| 'filler': 'roy jenkins'}| {'type': 'norp'| 'filler': 'british'}| {'type': 'org'| 'filler': 'parliament'}],as president of this parliament of british commissioners of all parties roy jenkins arthur cockfield chris patton prime minister ted heath and winston churchill all true europeans.
2019,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:00:31_7,[{'type': 'norp'| 'filler': 'europeans'}| {'type': 'norp'| 'filler': 'liberals'}| {'type': 'norp'| 'filler': 'socialists'}| {'type': 'norp'| 'filler': 'british tories'}],there are british tories socialists liberals. we are europeans.
2020,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:00:31_6,[{'type': 'norp'| 'filler': 'british conservative'}],i as a british conservative reserve the right to object that is my final word.
2021,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:00:31_8,[{'type': 'norp'| 'filler': 'europeans'}| {'type': 'norp'| 'filler': 'british tory'}| {'type': 'date'| 'filler': 'thirty years'}],we will stand with our partners and our allies and if my party leader seeks to rip up thirty years of work by british tory pro europeans he is wrong!
2022,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:00:31_2,"[{'type': 'person'| 'filler': 'henry plumb'}| {'type': 'org'| 'filler': ""group of the european people's party""}| {'type': 'norp'| 'filler': 'british conservative'}| {'type': 'person'| 'filler': 'hans gert pttering'}]",i wish to thank all my fellow members of this house particularly our president hans gert pttering with whom i had the honour of securing british conservative membership of the group of the european people's party. i wish to recall the service of lord plumb henry plumb
2023,fine-tune/20090507-0900-PLENARY-20-en_20090507-16:00:31_4,[{'type': 'person'| 'filler': 'david cameron'}],the leader of my party mr david cameron has made a serious mistake.
2024,fine-tune/20110119-0900-PLENARY-3-en_20110119-09:42:24_12,[],you. the public does not support
2025,fine-tune/20110119-0900-PLENARY-3-en_20110119-09:42:24_10,[],if you do succeed you will trap those southern countries inside an economic prison in which people's suffering will be untold while the northern countries will find themselves paying forever a massive bill and interest rates that are far too high for their own economies.
2026,fine-tune/20110119-0900-PLENARY-3-en_20110119-09:42:24_9,[{'type': 'gpe'| 'filler': 'european union'}],if you succeed then we should change the name get rid of european union' and call it the debt union'.
2027,fine-tune/20110119-0900-PLENARY-3-en_20110119-09:42:24_7,[],the model itself is failing and yet what you want is to double the size of the bail out fund.
2028,fine-tune/20110119-0900-PLENARY-3-en_20110119-09:42:24_6,[{'type': 'gpe'| 'filler': 'spain'}| {'type': 'gpe'| 'filler': 'union'}],the public right across the union no longer supports the currency and the battle for spain has not even begun.
2029,fine-tune/20110119-0900-PLENARY-3-en_20110119-09:42:24_8,[{'type': 'org'| 'filler': 'ecb'}],you even want to increase the scope of the bail out fund so that along with the ecb you too can go on buying yet more of your own debt. you are using the crisis as a massive power grab to take us towards fiscal union.
2030,fine-tune/20110119-0900-PLENARY-3-en_20110119-09:05:29_2,[{'type': 'time'| 'filler': 'a few hours'}| {'type': 'org'| 'filler': 'european council'}| {'type': 'org'| 'filler': 'conference of presidents'}| {'type': 'date'| 'filler': 'a month'}| {'type': 'org'| 'filler': 'european council'}],as the last european council is already a month behind us let me remind you that i already give a full report each time to your conference of presidents on the results of the european council just a few hours after every meeting.
2031,fine-tune/20110119-0900-PLENARY-3-en_20110119-09:05:29_6,[{'type': 'org'| 'filler': 'european council'}| {'type': 'date'| 'filler': 'october'}],following our agreement in principle in our october meeting that such a treaty change is needed i had consulted the members of the european council about its possible wording and content.
