ID,wav,semantics,transcript
4378,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:12:47_1,[{'type': 'gpe'| 'filler': 'eu'}],the danger is that it will lead to an eu law of property ownership.
4379,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:12:47_2,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'norp'| 'filler': 'european'}| {'type': 'gpe'| 'filler': 'eu'}],an eu certificate of succession is a short step away from a european probate registry and the introduction of an eu property tax.
4380,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:12:47_3,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'england'}],now i doubt that many people in england realise that we are debating the eu's intention to take control of inheritance law.
4381,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:12:47_4,[{'type': 'norp'| 'filler': 'british'}| {'type': 'cardinal'| 'filler': 'one'}],the one good thing i can say about this is that the british government has exercised its opt out.
4382,fine-tune/20120312-0900-PLENARY-13-en_20120312-21:12:47_8,[{'type': 'org'| 'filler': 'uk independence party'}| {'type': 'gpe'| 'filler': 'eu'}],anyway some meps might like to consider the wisdom of handing yet more control to the eu in this area and vote with meps from the uk independence party against it.
4383,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_5,[],there will be differences because countries are located differently geographically;
4384,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_13,[{'type': 'gpe'| 'filler': 'malta'}],i was very happy about the eurema scheme in malta.
4385,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_9,[],therefore we will always have to be prepared for some sort of solidarity mechanism or some sort of assistance.
4386,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_11,[],we could identify that and mobilise a whole range of tools to alleviate the pressure.
4387,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_6,[],there are histories in different member states; there is the reputation issue;
4388,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_18,[{'type': 'org'| 'filler': 'easo'}],i think we could achieve the same goals by setting up this forum with the commission together with easo and other experts giving regular reports convening the forum and identifying where the needs are the biggest and hopefully member states could pledge the places in order to help and show solidarity. we have set aside specific lump sums for that in order to provide also the economic possibilities for solidarity and together with the experience the know how and the best practices which we have gained from eurema i think this could be almost as good as a permanent legislative
4389,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_16,[{'type': 'cardinal'| 'filler': 'fourteen'}],it was very difficult to get member states to pledge places very difficult and as you saw only fourteen people have been relocated through that scheme. when as i told you we discussed with the ministers the possibility of setting up a scheme such as you are asking for a legislative permanent scheme only a couple of member states were in favour but a vast majority were totally against. there is not the political climate today to make it possible to propose such a scheme.
4390,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_12,[],but again there will always be some sort of mechanism.
4391,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_4,[{'type': 'gpe'| 'filler': 'european union'}],of course in the medium term this will mean that we can distribute the responsibility a little better in the european union and that we can help more people. however there will always be differences between the member states.
4392,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:21:39_2,[],it will take some time before it works in all member states but it will mean that all member states will have the possibility of receiving asylum seekers in a fair transparent and humane way.
4393,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:11:51_1,[{'type': 'org'| 'filler': 'council'}],as the commissioner very honestly said we cannot have such a scheme if the council sets its face against a permanent legislative solution.
4394,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:11:51_2,[{'type': 'date'| 'filler': 'today'}],we are here today with the oral question for the simple reason that the member states are not providing the solidarity which we in this house wish to see.
4395,fine-tune/20130520-0900-PLENARY-16-en_20130520-20:11:51_6,[],we now all have to work to see whether these kinds of solutions are something we can work with when the member states will not help us by coming up with a permanent legislative proposal.
4396,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:52:32_4,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'loc'| 'filler': 'europe'}| {'type': 'loc'| 'filler': 'europe'}],however today it is clear that economic and political enlargement of europe is not enough to have europe truly integrated as a community of values'. we need a new wave of enlargement that of europe's conscience.
4397,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:28:28_1,[{'type': 'cardinal'| 'filler': 'half'}| {'type': 'cardinal'| 'filler': 'two thirds'}| {'type': 'gpe'| 'filler': 'ireland'}| {'type': 'gpe'| 'filler': 'eu'}],the new eu survey of water quality in ireland indicates that almost two thirds of people say water quality is a serious problem while half consider that the quality has deteriorated since.
4398,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:27:11_3,[{'type': 'cardinal'| 'filler': 'fifty'}],fifty so ageing issues are not just something that are of interest to people in here but are of interest to people right outside amongst our constituents.
4399,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:27:11_1,[],can i please underpin the comments already made by a few colleagues about the importance of intergroups?
4400,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:27:11_2,[{'type': 'cardinal'| 'filler': 'fifty'}| {'type': 'ordinal'| 'filler': 'first'}| {'type': 'date'| 'filler': 'this year'}| {'type': 'cardinal'| 'filler': 'fifty'}| {'type': 'org'| 'filler': 'intergroup on ageing'}],i am co president of the intergroup on ageing and as you may be aware over fifty of voters this year for the very first time will be over fifty as opposed to under.
4401,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:27:11_4,[],i would plead with you mr president to use the qualities of clarity and fairness which are the hallmarks of your presidency to make sure that the work of intergroups can be facilitated and not hindered from here on. have we got your promise please?
4402,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:18:17_3,[{'type': 'gpe'| 'filler': 'strasbourg'}| {'type': 'date'| 'filler': 'the last year'}],despite the valuable work of intergroups they have been marginalised over the last year and effectively they are being shut down by in house parliamentary rules that refuse intergroups meeting rooms and slots in the schedule of the strasbourg sitting.
4403,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:18:17_5,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'org'| 'filler': 'parliament'}],parliament will be much poorer for their extinction and the people of europe will not be as well served.
4404,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:18:17_1,[],in intergroups meps can unite across the political divide to deal with particular issues.
4405,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:18:17_2,[{'type': 'org'| 'filler': 'parliament'}],for example the oldest intergroup the one on disabilities vets legislation that goes through this parliament to be sure that it is disability friendly and educates other parliamentarians about disability issues.
4406,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:18:17_4,[],i think we need to sort this out quite urgently before the next term because otherwise intergroups will be a thing of the past;
4407,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:44:19_0,[{'type': 'norp'| 'filler': 'israeli'}| {'type': 'loc'| 'filler': 'gaza'}| {'type': 'date'| 'filler': 'a month'}],mr president it is more than a month since you visited gaza but the latest figures from the israeli government show that nothing has changed still no materials for reconstruction are being allowed through the checkpoints;
4408,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:44:19_1,[],no material for schools no material for industry.
4409,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:44:19_3,[{'type': 'cardinal'| 'filler': 'two'}| {'type': 'cardinal'| 'filler': 'one'}| {'type': 'norp'| 'filler': 'palestinian'}| {'type': 'org'| 'filler': 'givati brigade'}| {'type': 'org'| 'filler': 'parliament'}],perhaps this would be a good time for this parliament to try and influence opinion by hosting an exhibition of the t shirts to which reference has been made by another member clothing produced to the design of soldiers such as the sniper from the givati brigade whose design incorporates a pregnant palestinian woman and the slogan one shot two kills'.
4410,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:44:19_4,[{'type': 'norp'| 'filler': 'israeli'}],there are other reports in israeli newspapers of other designs that are more racist more extreme more vile.
4411,fine-tune/20090323-0900-PLENARY-8-en_20090323-17:44:19_5,[{'type': 'law'| 'filler': 'eu israel association agreement'}],such an exhibition might encourage members to question whether or not we should be continuing with the eu israel association agreement in the present circumstances.
4412,fine-tune/20130206-0900-PLENARY-6-en_20130206-13:27:41_5,[{'type': 'norp'| 'filler': 'irish'}| {'type': 'date'| 'filler': 'last week'}],last week the issue was discussed by ministers under the irish presidency.
4413,fine-tune/20170427-0900-PLENARY-6-en_20170427-09:20:43_5,[{'type': 'ordinal'| 'filler': 'first'}],lending taxpayers' money without judging solely upon their economic viability is folly of the first order.
4414,fine-tune/20170427-0900-PLENARY-6-en_20170427-09:20:43_3,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'date'| 'filler': 'last year'}| {'type': 'money'| 'filler': 'eur eighty billion'}| {'type': 'org'| 'filler': 'eib'}],and let me remind you that the eib lent almost eur eighty billion last year in order that the eu can broaden and deepen its control.
